,feature_id,river,run,riverNWM,distance
2508,1088421,"Pigeon, West Fork ",2. Garden of the Gods,Priest Fork,1.9021899414698331
2509,1088421,"Pigeon, West Fork ",3. Along Hwy 215 (Upper),Priest Fork,1.8965964425707362
2510,1088421,"Pigeon, West Fork ",4. Route 215/1129 Junction to confluence with East Fork,Priest Fork,1.8296218552913848
2511,1088421,"Pigeon, West Fork ",Along Hwy 215 (Middle),Priest Fork,1.8824174784042966
2512,22152375,Pigeon ,Confluence East-West Fork to New Hepco Bidge,Pigeon River,0.007268463294148114
2513,22151253,Pigeon ,Dries: Harmon Den to Big Creek,Pigeon River,0.004000558700526077
2514,22151081,Pigeon ,Gorge: Big Creek to Hartford,Pigeon River,0.0025945327132233797
2515,19728296,Raven Fork ,1. Right Fork to Enloe Creek Trail,Raven Fork,0.04236095595002051
2516,19728312,Raven Fork ,2. Enloe Creek Trail to Big Cove Road,Raven Fork,0.002080162493659428
2517,19728422,Raven Fork ,3. Job Corps Bridge to Confluence with Oconalufftee,Raven Fork,0.0033833710999572595
2518,9251656,Reddies ,Route 1546 to North Wilkesboro,Reddies River,0.0028135525389079885
2519,10187738,Reedy Fork Creek ,Route 2732 to NC Route 61 Bridge,Road Fork Creek,4.114591354693689
2520,10451176,Roanoke ,NC Route 48 to 0.5 mi. downstream of US 301 (Weldon),Roanoke River,0.0021692056134131415
2521,19490112,Rock Creek ,Mount Mitchell Hike Up,Rock Creek,0.017185901663863475
2522,12037331,Rock Creek ,Rock Creek Falls to Green River Road,Rock Creek,0.0024873698960908093
2523,8844727,Rocky (Cape Fear Trib) ,2: Lower- Chatham Church Rd to Deep River confluence,Cape Fear River,0.15164442165309003
2524,8844727,Rocky (Cape Fear trib) ,1: Upper- Route 2170 to NC Route 902,Cape Fear River,0.3404807270155883
2525,9673390,Rocky (Pee Dee trib) ,Route 1440 Bridge to US Route 52 Bridge,Rocks Creek (historical),1.7968956481599958
2526,22152509,Rocky Broad ,"1. Upper, Bridge at Flat Creek Rd to Bridge at U.S. Route 64",Rocky Branch,0.6239689851266603
2527,22152509,Rocky Broad ,"2. Lower, Along Route 64/74 to Lake Lure at Chimney Rock ",Rocky Branch,0.6122296958997385
2528,19486312,Rocky Fork ,State Park Run,Rocky Fork,0.003712808236367668
2529,19720991,Santeetlah ,1. FR 81c Bridge to Forest Service Gate,Little Santeetlah Creek,0.060584316452353966
2530,19720991,Santeetlah ,2. Gate to FS Rd 81 Bridge ,Little Santeetlah Creek,0.03532652544476565
2531,19721013,Santeetlah ,3. Forest Service road 81 to Santeetlah Lake,Little Santeetlah Creek,0.028165732726129534
2532,19729878,Scotts Creek ,Willets-Ochre Hill to Addie,Scott Creek,0.005014985899761364
2533,19720947,Slickrock Creek ,Big Fat Gap to Calderwood Lake,Slickrock Creek,0.00966607469450885
2534,8678737,Snow Creek ,Route 1674 Bridge to Route 1695 Bridge,Snow Creek,0.005251867858203521
2535,19722331,Snowbird Creek ,Hooper Bald to Junction,Snowbird Creek,0.0021277091809674895
2536,19721199,Snowbird Creek ,Junction to First Bridge Downstream,Snowbird Creek,0.005746125519017538
2537,19729642,Soco Creek ,US 19/Soco Creek Road to US Route 441 Bridge,Soco Creek,0.0021889760163119735
2538,22163896,South Fork Mills River ,Pink Beds to Turkey Creek.,South Fork Mills River,0.00303632947833142
2539,9235589,South Yadkin ,Route 1143 to US Route 6O1,South Yadkin River,0.012985992212210782
2540,9237307,South Yadkin ,Route 1461 to Route 1456,South Yadkin River,0.0007984084167894627
2541,22160104,Spring Creek ,Route 1171 to NC Route 209 in Hot Springs,Spring Creek,0.0022045665974148214
2542,9751850,Steels Creek ,Confluence with Buck Creek to Confluence with Upper Creek,Steels Creek,0.002427102181612612
2543,8790667,Stone's Creek ,Small Dam to Pleasant Green Dam on Eno River,Stone Creek,0.8615569941627466
2544,9250902,Stony Fork ,Route 1155 to Route 1137,Stony Fork,0.0076827891419745335
2545,12153200,Straight Fork ,Round Bottom to Raven Fork,Straight Fork,1.320962908233749
2546,22161112,Swannanoa ,Main Bridge In Swannanoa to US Route 70 in Azalea,Swannanoa River,0.004216484481481036
2547,19729196,Tanasee Creek ,in Pisgah,Tanasee Creek,0.011068536488627873
2548,8762327,Tar ,Downtown Rocky Mount,Tar River,0.0016307759573005534
2549,8759133,Tar ,NC Route 96 to Route 1203,Tar River,0.004343149939966759
2550,22163892,Thompson ,N.C. Route 281 to Lake Jocassee,Thompson Creek,0.3906320323490432
2551,9750252,Thunderhole Creek ,Globe Road to Upton,Thunderhole Creek,0.002466292556717099
2552,19744896,"Toe River, South ",Upper,Doe River,0.42344847562484433
2553,6933996,"Toe, North ",Route 1123 to Stroup Road to Route 1321,Toney Fork,1.73859100414215
2554,6933996,"Toe, North ",Route 1164 Bridge to Dam at Plumtree,Toney Fork,1.6609350489660923
2555,19440429,"Toe, South ",Carolina Hemlocks Camp to Route 1152 to NC 80 to Route 1131,The Slough,3.3412483969922024
2556,6933996,Toe ,Toecane to RedHill,Toney Fork,1.7969222154795679
2557,11747847,Toxaway Creek ,Frozen Creek Road Bridge to Lake Jocassee,Toxaway Creek,0.003085302348701069
2558,11747813,Toxaway River ,Highway 64 to Augerhole Road,Toxaway River,0.001015064529970387
2559,11747807,"Toxaway, Upper ",Above Lake Toxaway,Toxaway River,0.007927830724740216
2560,19730380,Trout Creek ,Gorge,Trout Creek,0.0022487626607953317
2561,19730418,"Tuckasegee, East Fork ",1. Greenland/Panthertown confluence to Rock Bridge,Tuckasegee River,0.009131401863896873
2562,19730752,"Tuckasegee, East Fork ",Bonas Defeat Gorge,Tuckasegee River,0.0009392635412822156
2563,19730274,"Tuckasegee, West Fork ",Thorpe Dam to Thorpe Powerhouse on Tuckasegee Reservoir,Tuckasegee River,0.07462468361280705
2564,19730232,Tuckasegee ,Section 1. Cedar Cliff Reservior to Cullowhee,Tuckasegee River,0.0031901097159771977
2565,19730544,Tuckasegee ,Section 3. Dillsboro to Rt. 1392 (Barkers Creek),Tuckasegee River,0.008483009371685585
2566,19729728,Tuckasegee ,Section 5. Whittier to Bryson City,Tuckasegee River,0.0004067231237822162
2567,19674401,Tusquitee Creek ,Route 1330 Bridge to Route 1300 Bridge,Tusquitee Creek,0.00019284449694363938
2568,9751594,Upper Creek ,Raven Cliff Gorge to FR 982,Upper Creek,0.010275079075125263
2569,8846731,Upper Little ,Route 2016 to NC Route 217 Bridge,Upper Little River,0.003588999303440593
2570,9219911,Uwharrie ,Route 1143 Bridge to Route 1301 Bridge,Uwharrie River,7.820064952076243e-05
2571,9224553,Uwharrie ,Route 1301 to Morrow Mountain State Park,Uwharrie River,0.001027113611618831
2572,22160202,Walnut Creek ,US 25/70 to Barnard,Walnut Creek,0.00990476086833714
2573,19743844,Watauga ,1. SR 1557 to NC 105 - Red Roof,Watauga River,0.0026754065111630975
2574,19743560,Watauga ,2/3. NC Route 105 Bridge to US Route 321 Bridge ,Watauga River,0.007516542872490562
2575,19743826,Watauga ,4. US Route 321 Bridge to Guy's Ford,Watauga River,0.0031812576129651273
2576,19743352,Watauga ,5. Guys Ford Bridge to AW Sherwood Horine Access,Watauga River,0.004454154293052862
2577,166912874,Whiteoak Creek ,Above the Nantahala Cascades,Whiteoak Creek,0.00541738138765577
2578,11748435,Whitewater River ,Hwy 107 to Hwy 281,Whitewater River,0.002145600149142068
2579,9750352,Wilson Creek ,A) Upper Wilson ,Wilson Creek,0.006060151020218636
2580,9750542,Wilson Creek ,B) Route 1328 Bridge to National Forest sign ,Wilson Creek,0.0034207747660394312
2581,9753762,Wilson Creek ,C) The Gorge: National Forest sign to parking area above Bro...,Wilson Creek,0.013611677064969727
2582,9751926,Wilson Creek ,D) Below Brown Mountain Beach to Johns River ,Wilson Creek,0.01026376099224636
2583,9251262,Yadkin ,1. SR 1372 to US 321 ,Yadkin River,0.010925479211453813
2584,9251532,Yadkin ,2. Route 268 Bridge to Route 1137 ,Yadkin River,0.005526766595392156
2585,9250980,Yadkin ,3. Route 1178 below W. Kerr Scott Dam to Route 2327 ,Yadkin River,0.0010406316525994807
2586,9249296,Yadkin ,4. US Route 21 to NC Route 67 ,Yadkin River,0.004303896596064744
2587,9249678,Yadkin ,5. NC Route 1001 to US Route 64 ,Yadkin River,0.006701551898370835
2588,19721443,Yellow Creek ,SR 1242 to Cheoah/ US 129,Yellow Creek,0.007055153010387549
2589,14416549,Little South Pembina ,99th St.NE to bridge just shy of conf.Pembina R. (5.6 miles),Little South Pembina River,0.0015254554166757926
2590,14414989,Pembina ,Walhalla: County 55 to County 32 (10.5 miles),Pembina River,0.0016337074401529853
2591,6667867,Red River of the North ,old Mid-town Dam site in Fargo (PnP),Red River of the North,0.013074090359712588
2592,11516387,Berry Bridge Creek ,Berry Falls (PnH),De Bell Creek,0.4382027443905284
2593,17391347,Dismal ,Nebraska 97 bridge to Whitetail Campground (56.5 miles; shor...,Dismal River,0.01936015509957426
2594,16031416,Niobrara ,Cornell Bridge to near Norden Bridge (30.4 miles),Niobrara River,0.0009760531678768367
2595,11549058,Snake ,Snake Falls (0.5 mile or PnH),Snake Creek,1.871508907673059
2596,4594267,Ammonoosuc (Upper) ,,Ammonoosuc River,0.25262173629361934
2597,22160116,"Ammonoosuc, (Upper) W. Branch ",West Branch of the Upper,Ammons Branch,14.22354273474218
2598,4594265,Ammonoosuc ,1. Top-of-The,Ammonoosuc River,0.0046488245826271715
2599,4594167,Ammonoosuc ,2. Littleton to Lisbon,Ammonoosuc River,0.008479284141301516
2600,4594283,Ammonoosuc ,3. Bretton Woods to Twin Mountain,Ammonoosuc River,0.008727787508793175
2601,4594241,Ammonoosuc ,4. Twin Mountain to Pierce bridge,Ammonoosuc River,0.0060712226939881354
2602,4594241,Ammonoosuc ,5. Pierce bridge to NH 116,Ammonoosuc River,0.010602383402081528
2603,19334535,Androscoggin ,1. Errol Rapids,Androscoggin River,0.0078743869602716
2604,19334535,Androscoggin ,2. Bragg's Bay to Pontook,Androscoggin River,0.015028106970628004
2605,19334597,Androscoggin ,3. Pontook,Androscoggin River,0.002347292535864357
2606,435632,"Ashuelot, S. Branch ",Troy to Webb,Ashlog Branch,11.491670473948734
2607,6776637,Ashuelot ,1. Upper Ash,Ashuelot River,0.002587756170888344
2608,6776785,Ashuelot ,2. Middle Ash,Ashuelot River,0.0008227326418645046
2609,6778377,Ashuelot ,3. Lower Ash,Ashuelot River,0.008595850277888591
2610,9496488,Atlantic Ocean ,Jenness Beach,Atlantic Ocean,2.3692929559662854
2611,8144470,"Baker, S. Branch ",Rocky Branch to Rowentown Rd.,Baker Branch,5.9011091230056145
2612,8135568,Baker ,1. Warren (Upper Baker),Baker Run,6.386491894052713
2613,8135568,Baker ,2. Rte. 118 to Wentworth,Baker Run,6.332993576576637
2614,4354064,Bearcamp ,Bennett Corner to Whittier,Bearcamp Run,10.201020463356503
2615,6730151,Beebe ,Sandwich Notch to Campton Hollow,Beebe River,0.0052805432630614975
2616,8149819,Blackwater ,Route 127 to Snyder's Mill,Blackwater Run,5.22037802375153
2617,9327198,Bloods Brook ,The Ledges,Bloods Brook,0.00030348805577586513
2618,9313317,Branch Brook ,Ellsworth to Branch Brook campground,Branch Brook,0.8080744795555601
2619,6778349,Broad Brook ,Above Powerlines to Lower Ashuelot,Broad Brook,0.014184608031251135
2620,6728677,Cascade Brook ,Lincoln,Cascade Brook,0.004547412121195934
2621,5845884,Cocheco ,Watson Rd to Whittier St,Cocheco River,0.003752652130897908
2622,9315909,Cold Brook ,Rte. 25 to Bearcamp River,Cold Brook,0.004438508082674713
2623,8150785,Cold ,1. South Acworth to Vilas Pool,Cold Run,4.342594298441666
2624,8150785,Cold ,2. Vilas Pool to Alstead,Cold Run,4.2705476966011044
2625,8150785,Cold ,3. Alstead to Drewsville,Cold Run,4.256959605468915
2626,4592165,Connecticut ,Pittsburg,Connecticut River,0.0055126278670015825
2627,9327948,Connecticut ,Sumner Falls,Connecticut River,0.0013019439312020953
2628,19533488,"Contoocook, N. Branch ",Route 9 &amp; 123 to Hillsboro Fire Sta,Comstock Branch,16.349907809036992
2629,166174430,Contoocook ,1. Jaffrey to Peterborough,Contoocook River,0.004397718726806923
2630,6761370,Contoocook ,2. Hillsborough to Henniker,Contoocook River,0.001271654020974111
2631,6761804,Contoocook ,3. Henniker (class II section),Contoocook River,0.0012756566936227922
2632,15476043,Croyden Brook ,Newport,Boyden Brook,3.06797141084414
2633,19334259,Diamond River ,Swift Diamond to Wentworth Location,Dead Diamond River,0.03941995516232999
2634,4187633,Dry ,Dry River Trail to Dry River Campground,Dry Run,5.390724229900936
2635,8526061,Ellis ,Route 16 to Jackson Golf Course,Ellis Run,10.826880967449902
2636,6730629,Fowler River ,Alexandria,Fowler River,0.030099525594262756
2637,4594557,Gale River ,Franconia to Ammonoosuc,Gale River,0.015071962745439777
2638,6729571,Glover Brook ,Elbow Pond (Mt. Cilley) to Pemigewasset R.,Glover Brook,0.03531892991018356
2639,6730385,Halls Brook ,Halls Brook Road to Hwy 25,Halls Brook,0.0006541945478963255
2640,5845500,Isinglass ,Isinglass Falls ,Isinglass River,0.009100304445466398
2641,4594005,Israel River ,Riverton to Lancaster,Israel River,0.01776112947903742
2642,6760792,Kimpton Brook ,Gile State Forest to Patterson Road,Kimpton Brook,0.009331827661720573
2643,4153762,Lamprey ,Packers Falls ,Laurel Run,4.694731183845999
2644,4153762,Lamprey ,Upper Lamprey,Laurel Run,4.457466628035239
2645,6740386,Little Suncook ,Northwood to Gossville,Little Suncook River,0.005054285588199985
2646,9316005,Lovell ,Pine Hill Road and Route 25,Lovell River,0.0019350781444495645
2647,6729765,Mad River ,1. Highway 49 Bridge (Waterville Valley) to Campton,Mad River,0.0034676887115168485
2648,6730029,Mad River ,2. Gorge,Mad River,0.001902130647461995
2649,166443365,Mascoma ,"1. Mascoma Lake to Route 4, Lebanon",Mascoma River,0.005434398678788647
2650,9327158,Mascoma ,2. Lebanon,Mascoma River,0.0002710737906906626
2651,6741756,Merrimack ,1) Franklin to Penacook,Merrimack River,0.0028170610571878383
2652,6742230,Merrimack ,"6) Amoskeag Falls to Goffs Falls (Crack Pipe, 293 Wave)",Merrimack River,0.0043770868165966675
2653,6778045,Minnewawa ,Marlborough recycling center to Otter Brook,Minnewawa Brook,0.00016299693248924798
2654,9052089,Mohawk ,Colebrook,Mohawk Run,9.205343326597772
2655,6076135,Nashua ,C-Hole Park &amp; Play,Nashua River,0.007279219738406917
2656,6730709,Newfound River ,Newfound lake to Bristol,Newfound River,0.003860913822497588
2657,22296044,North ,Nottingham to South Lee,North Vly,3.438523042504554
2658,9315959,Ossipee ,"Lake Ossipee to Kezar Falls, Maine",Ossipee River,0.0014960347589484866
2659,6777947,Otter Brook ,East Sullivan to Otterbrook Park,Otter Brook,0.003641643173072191
2660,6778007,Otter Brook ,Roxbury to Keene,Otter Brook,0.005721826718807539
2661,19335249,"Peabody, W. Br. ",Chandler Brook (Great Gulf Wilderness) to Peabody R.,Peabody Brook,0.20836133969642334
2662,19335109,Peabody ,Route 16 to Gorham,Peabody River,0.0032114719366642917
2663,8672283,"Pemigewasset, East Branch ",Franconia Falls to Woodstock.,Bassett Branch,11.207001486683437
2664,6728803,"Pemigewasset, Hancock Branch ",Cheney Trail–East Branch Confluence,Hancock Branch,0.006078809834173099
2665,6728963,"Pemigewasset, North Fork. ",Ethan Pond–Franconia Falls,Pemigewasset River,0.24880572675884646
2666,6728675,Pemigewasset ,1) Upper Pemi,Pemigewasset River,0.004807002912417887
2667,6728903,Pemigewasset ,2) Indian Head–East Branch confluence,Pemigewasset River,0.007252370715843066
2668,6728809,Pemigewasset ,3) North Woodstock–Woodstock,Pemigewasset River,0.0010349400948848869
2669,6731257,Pemigewasset ,4) Woodstock–Campton,Pemigewasset River,0.0008827525134447249
2670,6731609,Pemigewasset ,5) Ayers Island Dam (Bristol) to Coolidge,Pemigewasset River,0.007666810810234916
2671,4593253,Phillips Brook ,Milan,Phillips Brook,0.0108576709288862
2672,8718409,"Piscataquog, North Branch ",Lake Horace to Everett Reservoir,Picture Branch,8.265980839492427
2673,435072,"Piscataquog, South Branch ",1) Upper—Francestown to New Boston,Big South Branch,11.533234088232666
2674,435072,"Piscataquog, South Branch ",2) New Boston to Goffstown,Big South Branch,11.620205864497404
2675,6741068,Piscataquog ,Dave's Wave,Piscataquog River,0.0016689410700211297
2676,6742240,Piscataquog ,Goffstown,Piscataquog River,0.003441769893529896
2677,6731377,Pond Brook ,Baker Pond to Wentworth,Pond Brook,0.012659477659836398
2678,9311959,Rocky Branch ,Jericho Road and Rt. 302,Rocky Branch,0.033630903844394544
2679,8969062,Saco - East Branch ,Route 302 at Lower Bartlett,Scott Branch,7.50325855389411
2680,9311673,Saco River ,1.) Crawford Notch to Bartlett (along Hwy 302),Saco River,0.012797636227044783
2681,9316651,Saco River ,2.) Conway Rips,Saco River,0.0021103092190418596
2682,9311769,Sawyer River ,Livermore,Sawyer River,0.00494805335461486
2683,6729929,Smarts Brook ,Thornton,Smarts Brook,0.012729165408627034
2684,8119155,Smith ,1) Route 104 to Cass Mill Road,Smith Run,5.573625137122957
2685,6740290,Soucook River ,"Near Concord, NH",Soucook River,0.002621286897685353
2686,6744610,Souhegan ,1) Greenville to NH Rt. 101 Bridge,Souhegan River,0.009812841382598244
2687,6745426,Souhegan ,2) NH Rte. 101 Bridge to Wilton,Souhegan River,0.0008087700538374004
2688,6744368,Souhegan ,3) Indian Ledges ,Souhegan River,0.011374968747199014
2689,6744064,Stony Brook ,1) Upper—Old Temple Road to Forest Road,Stony Brook,0.010661946163808025
2690,6744236,Stony Brook ,2) Route 31 to Wilton,Stony Brook,0.004029510392096647
2691,4200240,Sugar ,North Newport to Rt 103,Sugar Run,4.259852424297475
2692,6740014,Suncook ,1. Suncook dam to Center Barnstead,Suncook River,0.007787316675207342
2693,6740164,Suncook ,2. Pittsfield to North Chichester,Suncook River,0.0034605411426611096
2694,9316629,Swift ,1. Bear Notch Road to Rocky Gorge,Swift River,0.003807017205105939
2695,9311849,Swift ,2. Rocky Gorge to Lower Falls,Swift River,0.002829363886105832
2696,9311949,Swift ,3. Lower Falls to Darby Field sign,Swift River,0.009468106040822075
2697,166174433,Walker Brook ,Danbury,Walker Brook,0.003245880655171073
2698,6873749,Warner ,Melvin Mills to Warner,Warner Run,7.250317835173011
2699,4594473,Wild Ammonoosuc ,1. Picnic Area to Wildwood to Water Supply Dam,Wild Ammonoosuc River,0.01032854321770765
2700,4594443,Wild Ammonoosuc ,2. Wildwood Water Supply Dam to Route 302,Wild Ammonoosuc River,0.0010033194904969134
2701,6712269,Wild ,Hastings to Gilead,Wild Brook,0.31573495278318364
2702,6741692,Winnipesaukee ,1. Tilton Road to Riverfront Park,Winnipesaukee River,0.003419661532962824
2703,6741326,Winnipesaukee ,2. Cross Mill bridge road to Franklin (Lower Winni),Winnipesaukee River,0.002178564894611041
2704,6739762,Winnipesaukee ,3. Steven's mill dam to Odell Park (Bottom Winni),Winnipesaukee River,0.0007941817990817029
