,featureID,State,ID,RiverName,RunName,Put In,Take Out,Class,nameNWM,distance
9,9512818.0,NJ,1195,Lamington ,Rt 512 at Pottersville to confluence w/ No. Branch of Rarita...,"['40.714000701904', '-74.720497131348']","['40.634201049805', '-74.683097839355']",I-II,Lamington River,0.0050325705810738116
10,2591115.0,NJ,2918,Lockatong Creek ,Just upstream of Idell to Raven Rock Rd.,"['40.4612', '-75.0255']","['40.4158', '-75.0179']",III-IV,Lockatong Creek,0.010805666337618295
11,2588261.0,NJ,134,Musconetcong ,Bloomsbury to Delaware River,"['40.658699', '-75.080002']","['40.5923', '-75.188599']",II,Musconetcong River,0.04173395309578636
13,6246178.0,NJ,1197,Pequannock ,"Macopin Dan to 287, Riverdale","['41.011519', '-74.370869']","['41.001859', '-74.316238']",II+(IV),Pequannock River,0.0036900212736568493
14,2586325.0,NJ,1198,Pequest ,"US Rt 46, Great Meadows to Delaware River","['40.870601654053', '-74.896598815918']","['40.828300476074', '-75.083297729492']",I-II,Pequest River,0.0015894217073813364
15,8118549.0,NJ,10296,Posts Creek ,Trailhead parking on Glenwild Ave. to Wanaque Res. Property ...,"['41.0456', '-74.3509']","['41.0434', '-74.3275']",IV-V(V+),Post Creek,2.867547352076344
16,8607555.0,NJ,1199,"Raritan, N. Branch ",West of Mendham to North of Far Hills,"['40.760101318359', '-74.635200500488']","['40.690498352051', '-74.647003173828']",I-II,Rita Branch,4.525879829107759
18,8607555.0,NJ,4595,"Raritan, S. Branch ",1. Naughright Rd to Hoffman's Crossing Rd,"['40.7968', '-74.746']","['40.7064', '-74.8618']",I-II,Rita Branch,4.483804225264525
19,8607555.0,NJ,1200,"Raritan, S. Branch ",2. Hoffman's Bridge to unnamed bridge at Readingsburg,"['40.706401824951', '-74.861801147461']","['40.681800842285', '-74.877899169922']",III,Rita Branch,4.3409452870258045
20,8607555.0,NJ,1201,"Raritan, S. Branch ",3. Town of High Bridge to confluence with North Branch of th...,"['40.6639', '-74.8948']","['40.5558', '-74.6875']",I-II,Rita Branch,4.287139021597033
21,9512866.0,NJ,2860,Rockaway Creek ,Mountainville to McCrea Mills,"['40.689800262451', '-74.81120300293']","['40.661701202393', '-74.765701293945']",II-IV,Rockaway Creek,0.0012501143381172036
22,6250646.0,NJ,1202,Rockaway ,Below Falls to weir at Morris Avenue,"['40.9073', '-74.4184']","['40.9024', '-74.4096']",IV-V,Rockaway River,0.004555831537718288
23,5908529.0,NJ,11168,Spruce Run ,Upper Spruce Run,"['40.730989', '-74.90459']","['40.701135', '-74.943612']",II,Rockfish Run,0.18408752253479413
24,4185683.0,NJ,6828,Wanaque ,Hikers Bridge to Monksville Reservoir,"['41.144634246826', '-74.311180114746']","['41.158432006836', '-74.314781188965']",III-IV+,Wagner Run,1.2122636593229807
25,2591119.0,NJ,5188,Warford Creek ,Kingwood Station-Barbertown Rd to Rt. 29 ,"['40.484600067139', '-75.031799316406']","['40.469299316406', '-75.062103271484']",III-IV,Warford Creek,0.014001331653433528
26,6245702.0,NJ,5040,West Brook ,Snake Den Rd. to Magee Rd.,"['41.084611', '-74.350603']","['41.078591', '-74.318111']",IV-V,West Brook,0.0019310424645898074
27,5908529.0,NJ,2862,Wickecheoke Creek ,Upper Creek Rd in Delaware Twp to The Covered Bridge,"['40.464401245117', '-74.976699829102']","['40.41130065918', '-74.986701965332']",III-IV,Rockfish Run,0.18408752253479413
0,17015841.0,NM,3186,Animas ,10. Farmington Whitewater Park,"['36.734', '-108.173']","['36.734', '-108.173']",II+,Animas River,0.0014212670403513773
1,17016651.0,NM,1203,Animas ,11. Cedar Hill to Farmington City Park,"['36.933', '-107.894']","['36.713', '-108.221']",I-II,Animas River,0.0025097467999802025
2,20064959.0,NM,1205,Canadian ,01. Raton to Taylor Springs,"['36.857', '-104.474']","['36.329', '-104.498']",I-II,Canadian River,0.004619664489985404
3,20066435.0,NM,1206,Canadian ,02. Taylor Springs to Conchas Reservoir,"['36.329', '-104.498']","['35.427', '-104.194']",III-IV,Canadian River,0.00046818799643109335
4,20058478.0,NM,1207,Cimarron ,01. Eagle Nest to Cimarron,"['36.537', '-105.225']","['36.507', '-104.92']",III-IV,Cimarron River,0.0040446057904276154
5,17865326.0,NM,3592,Embudo Creek ,01. Near Rio Lucio to Hwy 75,"['36.193000793457', '-105.76399993897']","['36.179000854492', '-105.83100128174']",IV-V(V+),Embudo Creek,0.018063988420964336
6,2430432.0,NM,1208,Gila ,01. Visitor to Mogollan Creek,"['33.18', '-108.206']","['33.046', '-108.53']",II-III,Gila River,0.00992996475320883
7,3081637.0,NM,1209,Gila ,02. Forest Road 809 to Redrock,"['32.725', '-108.676']","['33.002', '-108.562']",II-III+,Gila River,0.0019876106258528087
8,17826302.0,NM,1210,Jemez ,01. Battleship Rock to Soda Dam,"['35.828', '-106.642']","['35.503', '-106.723']",III-IV,Jemez River,0.004545140811917931
9,20045290.0,NM,1212,Mora ,01. Shoemaker to confluence with Canadian River,"['35.813', '-104.862']","['35.718', '-104.421']",I-V(V+),Mora River,0.014856143510357574
10,16963901.0,NM,1213,Navajo ,"01. Chromo,CO to Colorado Border","['37.03', '-106.763']","['37', '-107.108']",II,Navajo Wash,1.925285055387892
11,20814374.0,NM,1215,Pecos ,01. Cowles to Pecos,"['35.812', '-105.659']","['35.655', '-105.683']",II-IV,Pecos River,0.005068680794842775
12,20814830.0,NM,1216,Pecos ,02. Pecos to Villanueva,"['35.575', '-105.669']","['35.265', '-105.336']",I-II,Pecos River,0.0025415617246086967
13,20816340.0,NM,10689,Pecos ,03. Villanueva State Park to Tecolotito,"['35.264', '-105.338']","['35.238', '-105.16']",II-III(IV),Pecos River,0.004348390506841884
14,17862548.0,NM,3594,Red River ,01. Hwy 515 to Dunn Bridge,"['36.683', '-105.653']","['36.536', '-105.708']",IV+,Red River,0.0004561633479407959
15,17843396.0,NM,3597,Rio Brazos ,01. above Corkins Lodge,"['36.891', '-106.379']","['36.739', '-106.453']",V+,Rio Brazos,0.016393346211190794
17,17843434.0,NM,1218,Rio Chama ,02. Chama to Los Ojos,"['36.878', '-106.583']","['36.738', '-106.576']",I-II,Rio Chama,0.006883640025447439
18,17843674.0,NM,1219,Rio Chama ,03. Los Ojos to El Vado Lake,"['36.738', '-106.576']","['36.65', '-106.743']",I-III,Rio Chama,0.0008905054744338516
19,17844042.0,NM,1220,Rio Chama ,04. El Vado Lake to Abiquiu Reservoir,"['36.582000732422', '-106.72799682617']","['36.312000274658', '-106.58200073242']",I-III,Rio Chama,0.0009853227467092396
20,17848996.0,NM,1221,Rio Chama ,05. Abiquiu Dam to confluence with Rio Grande,"['36.24', '-106.43']","['36.042', '-106.087']",I-II,Rio Chama,0.002265772495187859
21,17846134.0,NM,3165,Rio Chama ,3.5 Monastary to Big Eddy,"['36.366', '-106.682']","['36.312', '-106.582']",II-III,Rio Chama,0.0031120372748427807
23,17861956.0,NM,1223,Rio Grande ,02. Lee Trail to Chiflo Campground ,"['36.864', '-105.705']","['36.74', '-105.682']",II-IV,Rio Grande,0.010643504873865148
24,17863292.0,NM,1224,Rio Grande ,03. Chiflo Campground to Little Arsenic Trail,"['36.74100112915', '-105.67900085449']","['36.647998809815', '-105.69300079346']",V,Rio Grande,0.004173554139940536
25,17862680.0,NM,1226,Rio Grande ,04. Red River confluence to John Dunn Bridge ,"['36.648', '-105.693']","['36.535', '-105.708']",II-III,Rio Grande,0.005392024573393013
27,17864538.0,NM,11231,Rio Grande ,06. Taos Junction Bridge to Quartzite River Access,"['36.335358', '-105.733936']","['36.265545', '-105.79519']",II,Rio Grande,0.006932619995350395
29,17866296.0,NM,1225,Rio Grande ,08. Otowi Bridge to Cochiti Reservoir ,"['35.874', '-106.14']","['35.652', '-106.308']",III,Rio Grande,0.002261526033456437
30,17826354.0,NM,5949,Rio Guadalupe ,01. Bridge to Gilman Tunnels,"['35.819', '-106.788']","['35.723', '-106.758']",IV-V,Rio Guadalupe,0.0027755938103455977
31,17847284.0,NM,1214,Rio Ojo Caliente ,01. La Madera to confluence with Rio Chama,"['36.384', '-106.037']","['36.109', '-106.142']",I-II,Rio Capulin,0.7706434572647595
32,17864424.0,NM,3598,Rio Pueblo de Taos ,01. to Taos Junction Bridge,"['36.377', '-105.669']","['36.336', '-105.733']",V+,Rio Pueblo de Taos,0.06982651430508262
33,17864424.0,NM,1229,Rio Pueblo de Taos ,02. Rio Lucio to Rio Grande Confluence,"['36.199', '-105.71']","['', '']",II-V,Rio Pueblo de Taos,0.2292065053614241
34,17866714.0,NM,2478,Rio Santa Cruz ,01. Cundiyo to Santa Cruz Reservoir,"['35.965', '-105.904']","['35.98', '-105.916']",IV-V,Santa Cruz River,0.003901140858787759
35,17843682.0,NM,1204,Rio de los Brazos ,01. Corkins Lodge to confluence with Rio Chama,"['36.736', '-106.475']","['36.738', '-106.577']",I-III,Rio Brazos,0.0128775230537486
36,17875715.0,NM,3593,Rio de los Pinos ,"01. Toltec Gorge: Osier, CO to Campground near San Miguel, N...","['37.001', '-106.333']","['36.966', '-106.248']",V+,Rio de los Pinos,0.0008373768566075058
37,17877875.0,NM,1211,Rio de los Pinos ,02. Atencio Canyon to Los Pinos,"['36.966', '-106.249']","['36.989', '-106.059']",II-III,Rio de los Pinos,0.009033415743785054
38,17827530.0,NM,1230,San Antonio ,01. Lagunitas to Los Pinos,"['36.878', '-106.245']","['36.994', '-106.038']",II-III,San Antonio Creek,0.9441852439961108
39,21353321.0,NM,1231,San Francisco ,01. San Francisco to Pleasanton,"['33.718', '-108.756']","['33.269', '-108.88']",II-III,San Francisco River,0.005905144875445098
40,21358619.0,NM,1232,San Francisco ,"02. Lower San Francisco Hot Springs to Clifton, AZ","['33.245', '-108.882']","['33.051', '-109.296']",II,San Francisco River,0.001154339638061676
41,17039561.0,NM,1233,San Juan ,01. Navajo Dam to Four Corners,"['36.806', '-107.614']","['37.001', '-109.032']",II,San Juan River,0.002557740409037274
42,17864840.0,NM,4587,Trampas Creek (Rio de las Trampas) ,01. into the Embudo,"['36.137', '-105.776']","['36.176', '-105.805']",IV-V,Rio de las Trampas,0.021271382089559625
0,23287111.0,NV,4139,"Bruneau, West Fork ",Rowland NV to Blackrock Crossing ID,"['41.936698913574', '-115.67780303955']","['42.147201538086', '-115.67120361328']",IV-V,Bruneau River,0.0052284137784715115
1,11432991.0,NV,4145,Carson River ,Silver Saddle Ranch to Santa Maria Ranch,"['39.1222', '-119.704']","['39.2217', '-119.596']",I-II(III),Carson River,0.0038059558589144857
2,343573.0,NV,162,"Carson, E. Fork ",Hangman's Bridge to Hwy 395,"['38.6898', '-119.766']","['38.8685', '-119.693']",II+(III),Carson Creek,0.8657540211428449
3,21434297.0,NV,3190,Colorado ,19. Black Canyon,"['36.009701', '-114.744003']","['35.868099', '-114.663002']",I,Colorado River,0.0016659753899714975
4,10762657.0,NV,11190,"Humboldt River, North Fork ",Devil's Gap,"['41.305215', '-115.775518']","['41.309088', '-115.728879']",III-IV,North Fork Humboldt River,0.001032000484501283
5,23017962.0,NV,4140,"Jarbidge, East Fork ","1. Upper East Fork to Murphy Hot Springs, Idaho","['41.932786', '-115.330809']","['42.025267', '-115.361969']",IV-V,Hangman Creek,0.0020017980190725803
6,23284429.0,NV,11188,"Jarbidge, East Fork ",2. Murphy Hot Springs to Jarbidge Forks,"['42.025267', '-115.361969']","['42.049659', '-115.390806']",II-IV,Jarbidge River,0.03813908611910431
7,23284431.0,NV,4142,"Jarbidge, West Fork ",Jarbidge NV to Idaho/ EF confluence,"['41.8754', '-115.43']","['42.0497', '-115.39']",III-IV,Jarbidge River,0.15243812187245426
8,10786454.0,NV,11189,Lamoille Creek ,Camp Lamoille to Powerhouse Picnic Area,"['40.66051', '-115.440659']","['40.693287', '-115.476107']",IV-V,Lamoille Creek,0.017482429636645966
9,23344500.0,NV,4144,Little Owyhee ,To South Fork Owyhee,"['41.8147', '-116.985']","['42.1674', '-116.872']",I,Little Owyhee River,0.004657072578336739
10,10751237.0,NV,4141,"Owyhee, South Fork ",YP Ranch to East Fork,"['41.8051', '-116.473']","['42.2583', '-116.879']",II-III+,North Fork,1.5434221785694286
13,8932036.0,NV,4136,Truckee ,3. Verdi to Mayberry Park ,"['39.523498535156', '-119.97889709473']","['39.50479888916', '-119.89099884033']",I-III,Truckee River,0.006452884205903254
1,8647980.0,NY,1237,"Ausable, E. Branch ",Hulls Falls to Keene,"['44.235401', '-73.794701']","['44.257099', '-73.794098']",IV(V),Double Branch,8.73261132462822
2,8647980.0,NY,1238,"Ausable, E. Branch ",Keene to Upper Jay,"['44.257099151611', '-73.794097900391']","['44.334999084473', '-73.77490234375']",II-III,Double Branch,8.750641002392904
3,8647980.0,NY,1241,"Ausable, W. Branch ",1. Adirondak Loj Road to Route 73,"['44.1909', '-73.9563']","['44.2565', '-73.9622']",III,Double Branch,8.603246693706339
4,8647980.0,NY,1239,"Ausable, W. Branch ",2. Monument on Route 86 to High Falls,"['44.3113', '-73.9158']","['44.3479', '-73.8755']",III-IV+,Double Branch,8.725319908884087
5,8647980.0,NY,3463,"Ausable, W. Branch ",3. High Falls Gorge,"['44.3479', '-73.8755']","['44.3495', '-73.8717']",V+,Double Branch,8.778325184610617
6,8647980.0,NY,3464,"Ausable, W. Branch ",4. High Falls Gorge to the Flume,"['44.349498748779', '-73.871696472168']","['44.365100860596', '-73.842002868652']",V,Double Branch,8.78180183041173
7,8647980.0,NY,3465,"Ausable, W. Branch ",5. The Flume,"['44.3651', '-73.842']","['44.3693', '-73.8326']",V+,Double Branch,8.811528415069033
8,8647980.0,NY,1240,"Ausable, W. Branch ",6. Wilmington to Ausable Forks,"['44.388500213623', '-73.817596435547']","['44.441398620605', '-73.675399780273']",I-III+,Double Branch,8.84466533423635
9,9527419.0,NY,1236,Ausable ,7. Ausable Chasm to US Route 9,"['44.5243', '-73.462196']","['44.558899', '-73.448997']",IV+,Ausable River,0.0037776263711449
10,22305885.0,NY,2996,Balm of Gilead Brook ,Barton Mines Rd to Hudson River,"['43.718799591065', '-74.066200256348']","['43.742198944092', '-74.056900024414']",IV-V+,Balm of Gilead Brook,0.012811336947172408
11,6189004.0,NY,4160,Bash Bish Brook ,Below Bash Bish Falls to Copake Falls,"['42.115200042725', '-73.498596191406']","['42.117298126221', '-73.509399414062']",IV-V+,Bash Bish Brook,0.0019099432165896007
12,6189758.0,NY,1242,Basic Creek ,Swartout Road Bridge to Freehold,"['42.4711', '-74.0159']","['42.3594', '-74.0504']",II-IV,Basic Creek,0.009912308762339424
13,1748707.0,NY,1244,Batavia Kill (Delaware tributary) ,Roxbury Run bridge to Route 30 bridge,"['42.23929977417', '-74.551902770996']","['42.181800842285', '-74.59880065918']",II-IV,Batavia Kill,0.024152460274786864
14,3247584.0,NY,1243,Batavia Kill (Schoharie Cr. Tributary) ,Swinging Bridge to Route 23-A bridge,"['42.2933', '-74.3062']","['42.3044', '-74.4172']",II-III+(V),Batavia Kill,0.007780765322256538
15,22288035.0,NY,1245,Batten Kill ,Greenwich to Hudson River,"['43.0873', '-73.4953']","['43.1157', '-73.5683']",I-III,Batten Kill,0.020684411521726457
16,3247556.0,NY,1246,Bear Kill ,Route 30 bridge to Intake Road bridge,"['42.3628', '-74.4938']","['42.3379', '-74.4509']",II-IV,Bear Kill,0.01532830222171102
18,6189750.0,NY,1248,Beaver Kill (Hudson tributary) ,Route 212 bridge below Willow to Esopus River,"['42.0712', '-74.2249']","['42.0465', '-74.2767']",III-IV,Beaver Kill,0.005551441254309481
19,15575627.0,NY,5749,Beaver Meadow Creek ,Welch Rd. in Java Village,"['42.67200088501', '-78.404296875']","['42.673198699951', '-78.438598632812']",V,Beaver Meadow Creek,0.0068883623293382185
20,4152812.0,NY,2613,Beaver ,1. Moshier Section,"['43.8863', '-75.1119']","['43.872', '-75.1362']",IV-V,Beaver Run,2.6490958336036035
21,4198876.0,NY,2614,Beaver ,2. Eagle Section,"['43.901798', '-75.194801']","['43.905102', '-75.196098']",V,Beaver Run,2.6257601079925434
22,4198876.0,NY,2612,Beaver ,3. Taylorville Section,"['43.9268', '-75.311203']","['43.926102', '-75.322197']",III-IV,Beaver Run,2.5949491979167907
23,22296384.0,NY,366,Beecher Creek ,Airport Rd. to Great Sacandaga Lake,"['43.232', '-74.1172']","['43.2211', '-74.0957']",II-V,Beecher Creek,0.002161621844825005
24,465244.0,NY,1250,"Beer Kill, W. Branch ",Old Greenfield Road Loop to Ellenville,"['41.726398468018', '-74.487602233887']","['41.719501495361', '-74.393501281738']",II-IV,Deer Hill Branch,8.898614059160067
25,1748623.0,NY,394,Beer Kill ,Marcus Rd. to Ellenville,"['41.744998931885', '-74.431198120117']","['41.72380065918', '-74.389801025391']",IV-V(V+),Beaver Kill,0.3021267892635849
26,9528267.0,NY,4248,Black Brook ,Wilmington Rd. / Rte. 12 to Au Sable Forks,"['44.458999633789', '-73.743202209473']","['44.436199188232', '-73.750198364258']",III-IV,Black Brook,0.006633614968106092
27,15484561.0,NY,1257,Black Creek ,Sterlingville to Philadelphia,"['44.102100372315', '-75.684501647949']","['44.154998779297', '-75.701698303223']",II-III,Black Creek,0.0025184605055081862
28,11908332.0,NY,1258,"Black, S. Branch ",South Lake to Black River,"['43.5095', '-74.8761']","['43.478', '-75.0095']",II-IV,Black Branch,4.993829143753322
29,8144114.0,NY,1251,Black ,1. North Lake to Farr Road,"['43.526401519775', '-74.944198608398']","['43.473899841309', '-75.01439666748']",I-IV,Black Run,3.077780639813361
30,8144114.0,NY,1253,Black ,2. Farr Road to Enos,"['43.478099822998', '-75.009399414062']","['43.398101806641', '-75.115303039551']",I-II,Black Run,2.996683296349335
31,8144114.0,NY,1252,Black ,3. Enos to Route 72,"['43.3981', '-75.1153']","['43.3992', '-75.1655']",II-III(V),Black Run,2.864004362374461
33,8144114.0,NY,1254,Black ,5. Hawkinsville to Norton Road,"['43.4944', '-75.2752']","['43.5322', '-75.3084']",III,Black Run,2.8044188384939885
34,8144114.0,NY,3595,Black ,6. Route 3 Wave,"['43.9752', '-75.8743']","['43.9772', '-75.8793']",II,Black Run,2.787710487066396
35,8144114.0,NY,1255,Black ,7. Watertown to Brownville,"['43.9814', '-75.917']","['44.002201', '-75.982597']",IV,Black Run,2.770560531318522
36,4651400.0,NY,1259,Bog ,Lows Lower Dam to Tupper Lake,"['44.115100860596', '-74.626098632812']","['44.128799438477', '-74.544898986816']",II-V,Bogy Run,4.570189085708228
37,15491118.0,NY,1260,Boland Creek ,Davis Creek to Oswegatchie River,"['44.404399871826', '-75.372802734375']","['44.418098449707', '-75.410598754883']",II-III,Boland Creek,0.005517111924238155
38,9234997.0,NY,1264,"Boquet, N. Branch ",Reber to Bouquet River,"['44.324100494385', '-73.477699279785']","['44.333599090576', '-73.416397094727']",III-IV,Blue Branch,11.007359173490084
39,8522147.0,NY,1263,"Boquet, S. Branch ",South Branch to Split Rock Falls,"['44.099', '-73.7']","['44.124', '-73.657']",II-V,Blue Suck Branch,8.706963546615999
40,9528223.0,NY,10295,Boquet ,1. Route 73 to Split Rock Falls,"['44.113098144531', '-73.708801269531']","['44.125400543213', '-73.653099060059']",IV-V,Boquet River,0.028918787260209668
41,9528209.0,NY,1261,Boquet ,2. Elizabethtown to Route 10,"['44.1344', '-73.6396']","['44.2483', '-73.5018']",II-III,Boquet River,0.005779128394483858
42,9528335.0,NY,1262,Boquet ,3. Route 10 to Boquet,"['44.2483', '-73.5018']","['44.3032', '-73.4046']",II-IV,Boquet River,0.032826796980513544
43,22305557.0,NY,1265,Boreas River ,2. Route 28N to Hudson River,"['43.89181137085', '-74.015159606934']","['43.744060516357', '-74.057975769043']",III-V,Boreas River,0.0005959198459182152
44,22304151.0,NY,1266,Boreas ,1. Boreas Road to Route 28N,"['43.9426', '-73.9551']","['43.8918', '-74.0152']",II-III,Boreas River,0.0011478832693254386
45,6189592.0,NY,4101,Bowery Creek ,Downstream from Bogardus Rd.,"['42.3216', '-74.1015']","['42.322', '-74.0824']",III-V,Bowery Creek,0.02017848616719772
